id_scheda,url,slug,titolo,rubrica,rubrica_norm,nel_nucleo,estensione,fascicolo,id_fascicolo,stato_fascicolo,fonte_di_record,url_pdf_scheda,contesto_riga
36461,https://id.accademiadellacrusca.org/articoli/il-mio-filo-del-discorso-con-bice-mortara-garavelli/36461,il-mio-filo-del-discorso-con-bice-mortara-garavelli,Il mio filo del discorso con Bice Mortara Garavelli,Incontri e tornate,INCONTRI E TORNATE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=25c6d6be-c3e2-4346-813e-774cdc68b92b,Il mio filo del discorso con Bice Mortara Garavelli | Carla Marello | Pagine | 241-252 - | PDF
36462,https://id.accademiadellacrusca.org/articoli/per-bice/36462,per-bice,Per Bice,Incontri e tornate,INCONTRI E TORNATE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f939f56f-071b-4ffb-8fa6-8bc20532cbfa,Per Bice | Jacqueline Visconti | Pagine | 253-257 - | PDF
37493,https://id.accademiadellacrusca.org/articoli/bibliografia-degli-scritti-di-bice-mortara-garavelli/37493,bibliografia-degli-scritti-di-bice-mortara-garavelli,Bibliografia degli scritti di Bice Mortara Garavelli,Incontri e tornate,INCONTRI E TORNATE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=17f59466-f506-4480-8e3b-5a03b93660db,Bibliografia degli scritti di Bice Mortara Garavelli | A cura di Francesca Virginia Geymonat | Pagine | 258-273 - | PDF
37467,https://id.accademiadellacrusca.org/articoli/ricordo-di-ornella-castellani-pollidori/37467,ricordo-di-ornella-castellani-pollidori,Ricordo di Ornella Castellani Pollidori,Incontri e tornate,INCONTRI E TORNATE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=518e7bcb-1bcd-4392-b9d2-b0bc428eeb63,Ricordo di Ornella Castellani Pollidori | Paola Manni | Pagine | 274-279 - | PDF
37468,https://id.accademiadellacrusca.org/articoli/i-plastismi-e-altre-cose-di-ornella-castellani-pollidori/37468,i-plastismi-e-altre-cose-di-ornella-castellani-pollidori,I “plastismi” (e altre cose) di Ornella Castellani Pollidori,Incontri e tornate,INCONTRI E TORNATE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=3a93ddd1-8c06-4daa-b30c-3affd5ca9a4c,I “plastismi” (e altre cose) di Ornella Castellani Pollidori | Paolo D'Achille | Pagine | 280-288 - | PDF
37502,https://id.accademiadellacrusca.org/articoli/bibliografia-degli-scritti-di-ornella-castellani-pollidori/37502,bibliografia-degli-scritti-di-ornella-castellani-pollidori,Bibliografia degli scritti di Ornella Castellani Pollidori,Incontri e tornate,INCONTRI E TORNATE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=365a7f51-26ed-43f6-9b21-6a085221efb3,Bibliografia degli scritti di Ornella Castellani Pollidori | A cura di Paola Manni e Andrea Riga | Pagine | 289-294 - | PDF
37465,https://id.accademiadellacrusca.org/articoli/le-accademiche-nella-storia-della-crusca/37465,le-accademiche-nella-storia-della-crusca,Le Accademiche nella storia della Crusca,Incontri e tornate,INCONTRI E TORNATE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=0ded6624-1148-49a5-b657-e5e2b586a5e9,Le Accademiche nella storia della Crusca | Elisabetta Benucci | Pagine | 295-312 - | PDF
37471,https://id.accademiadellacrusca.org/articoli/un-accademica-alla-sua-scrivania-mostra-di-carte-libri-immagini-catalogo-dei-materiali-in-esposizion/37471,un-accademica-alla-sua-scrivania-mostra-di-carte-libri-immagini-catalogo-dei-materiali-in-esposizion,"Un'accademica alla sua scrivania. Mostra di carte, libri, immagini . Catalogo dei materiali in esposizione",Incontri e tornate,INCONTRI E TORNATE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=8257db90-1db8-40ff-b7fd-74ae1bfea04f,"Un'accademica alla sua scrivania. Mostra di carte, libri, immagini | . Catalogo dei materiali in esposizione | Pagine | 313-316 - | PDF"
33384,https://id.accademiadellacrusca.org/articoli/il-rapporto-piaac-ocse-2024/33384,il-rapporto-piaac-ocse-2024,Il rapporto PIAAC-OCSE 2024,Temi di discussione,TEMI DI DISCUSSIONE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5ba79dcf-01d9-4ec3-9c38-7effaf564ae9,Il rapporto PIAAC-OCSE 2024 | Claudio Marazzini | Pagine | 317-322 - | PDF
34420,https://id.accademiadellacrusca.org/articoli/litaliano-una-lingua-internazionale-contro-litalian-sounding/34420,litaliano-una-lingua-internazionale-contro-litalian-sounding,"L’italiano, una lingua internazionale (contro l’ italian sounding )",Temi di discussione,TEMI DI DISCUSSIONE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f10fc004-5d04-4a54-bf42-ac9c464fae1a,"L’italiano, una lingua internazionale (contro l’ | italian sounding | ) | Maria Teresa Zanola | Pagine | 323-327 - | PDF"
40601,https://id.accademiadellacrusca.org/articoli/notizie-dall-accademia/40601,notizie-dall-accademia,Notizie dall'Accademia,Notizie,NOTIZIE,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=3ec8afda-7a7a-40ea-aa0b-e06e7c554a4b,Notizie dall'Accademia | A cura di comitato di redazione | Pagine | 328-330 - | PDF
40602,https://id.accademiadellacrusca.org/articoli/bibliografia-della-consulenza-linguistica/40602,bibliografia-della-consulenza-linguistica,Bibliografia della Consulenza linguistica,Bibliografia,BIBLIOGRAFIA,False,False,"XXXIII, 2025/2 (aprile-giugno)",33383,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=78e0962a-a079-41b0-92bd-a2c8fc2840e6,Bibliografia della Consulenza linguistica | Pagine | 331-335 - | PDF
40595,https://id.accademiadellacrusca.org/articoli/editoriale-del-direttore/40595,editoriale-del-direttore,Editoriale del direttore,Editoriale,EDITORIALE,False,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=b4f17f9b-8a45-46c5-b591-4bbbbcf94bae,Editoriale del direttore | Marco Biffi | PDF
31335,https://id.accademiadellacrusca.org/articoli/non-vedo-lora-di-chiarirmi-questo-dubbio-anchio/31335,non-vedo-lora-di-chiarirmi-questo-dubbio-anchio,Non vedo l’ora di chiarirmi questo dubbio. Anch’io !,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=89591e83-5c7f-4221-ad07-8ef0f31f1a01,Non vedo l’ora | di chiarirmi questo dubbio. | Anch’io | ! | Raffaella Setti | Pagine | 1-3 - | PDF
31337,https://id.accademiadellacrusca.org/articoli/headquarter/31337,headquarter,Headquarter,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=34e47c58-7a19-4f68-956f-7f169f090561,Headquarter | Carla Marello | Pagine | 4-6 - | PDF
31338,https://id.accademiadellacrusca.org/articoli/analfabeta-ci-sar-lei-ma-ci-sei-o-ci-fai/31338,analfabeta-ci-sar-lei-ma-ci-sei-o-ci-fai,Analfabeta ci sarà lei… ma ci sei o ci fai ?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=b2bfa08d-2f4f-459c-b6ca-3f0739975c19,Analfabeta | ci sarà lei… ma ci sei o ci fai | ? | Bruno Moretti | Pagine | 7-10 - | PDF
31339,https://id.accademiadellacrusca.org/articoli/il-clitico-la-nei-verbi-procomplementari/31339,il-clitico-la-nei-verbi-procomplementari,Il clitico la nei verbi procomplementari,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=e490e9e2-03a4-424a-86d9-61f531abe4b0,Il clitico | la | nei verbi procomplementari | Stefano Ondelli | Pagine | 11-14 - | PDF
31340,https://id.accademiadellacrusca.org/articoli/vintage/31340,vintage,Vintage,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=06c286a2-eaed-48f8-a905-c40fdab788db,Vintage | Giuseppe Sergio | Pagine | 15-18 - | PDF
31341,https://id.accademiadellacrusca.org/articoli/magari-o-forse-risolveremo-i-vostri-dubbi/31341,magari-o-forse-risolveremo-i-vostri-dubbi,Magari (o forse ?) risolveremo i vostri dubbi,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f2981e14-294b-4feb-9d2d-d83cdf70db69,Magari | (o | forse | ?) risolveremo i vostri dubbi | Paola Pietrandrea | Pagine | 19-22 - | PDF
31342,https://id.accademiadellacrusca.org/articoli/che-nome-dare-ai-toponimi-dedicati-a-un-personaggio-illustre/31342,che-nome-dare-ai-toponimi-dedicati-a-un-personaggio-illustre,Che nome dare ai toponimi dedicati a un personaggio illustre?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5a36698f-60e7-456d-9e82-319598837afc,Che nome dare ai toponimi dedicati a un personaggio illustre? | Enzo Caffarelli | Pagine | 23-26 - | PDF
31346,https://id.accademiadellacrusca.org/articoli/doveristico-il-suffisso-istico-come-esempio-di-telescoping-morfologico/31346,doveristico-il-suffisso-istico-come-esempio-di-telescoping-morfologico,Doveristico : il suffisso -istico come esempio di “telescoping” morfologico,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a8722375-b8f2-451b-8a09-d643caf8ff72,Doveristico | : il suffisso | -istico | come esempio di “telescoping” morfologico | Livio Gaeta | Pagine | 27-28 - | PDF
31347,https://id.accademiadellacrusca.org/articoli/eucaristia-eucarestia-due-vocali-per-un-sacramento/31347,eucaristia-eucarestia-due-vocali-per-un-sacramento,Eucaristia/eucarestia : due vocali per un sacramento,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=50ea24a7-328e-4016-ab51-b3839bdac782,Eucaristia/eucarestia | : due vocali per un sacramento | Claudia Tarallo | Pagine | 29-32 - | PDF
31348,https://id.accademiadellacrusca.org/articoli/maestra-lidia-mi-ha-detto--o-la-maestra-lidia-mi-ha-detto-/31348,maestra-lidia-mi-ha-detto--o-la-maestra-lidia-mi-ha-detto-,“ Maestra Lidia mi ha detto… ” o “ La maestra Lidia mi ha detto… ”?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=86be69ca-397e-4154-8bcb-1b4c92455b12,“ | Maestra Lidia | mi ha detto… ” o “ | La maestra Lidia | mi ha detto… ”? | Emanuele Banfi | Pagine | 33-41 - | PDF
31349,https://id.accademiadellacrusca.org/articoli/a-differenza-di-altre-locuzioni-preposizionali-a-differenza-di-non-regge-i-possessivi/31349,a-differenza-di-altre-locuzioni-preposizionali-a-differenza-di-non-regge-i-possessivi,"A differenza di altre locuzioni preposizionali, a differenza (di) non regge i possessivi",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=e5489f89-d287-4066-8192-bba2d7ec4bf1,"A differenza di altre locuzioni preposizionali, | a differenza (di) | non regge i possessivi | Sara Giovine | Pagine | 42-46 - | PDF"
31350,https://id.accademiadellacrusca.org/articoli/sul-genere-e-sul-singolare-di-spinaci/31350,sul-genere-e-sul-singolare-di-spinaci,Sul genere e sul singolare di spinaci,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a31ddd3f-5d1c-46da-a61c-7bac4b801be0,Sul genere e sul singolare di | spinaci | Alfonso Ricci | Pagine | 47-53 - | PDF
31351,https://id.accademiadellacrusca.org/articoli/occasionalismi-o-parole-meritevoli-di-visualizzazione-nei-dizionari/31351,occasionalismi-o-parole-meritevoli-di-visualizzazione-nei-dizionari,Occasionalismi o parole meritevoli di visualizzazione nei dizionari?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5cb31bef-66fd-4d38-9313-e059c302b94b,Occasionalismi o parole meritevoli di visualizzazione nei dizionari? | Ilaria Bonomi | Pagine | 54-58 - | PDF
31353,https://id.accademiadellacrusca.org/articoli/lavarone-come--approdato-sulle-spiagge-della-versilia/31353,lavarone-come--approdato-sulle-spiagge-della-versilia,Lavarone : come è approdato sulle spiagge della Versilia?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=3c3ca6c4-0148-4401-bd32-4619b836f398,Lavarone | : come è approdato sulle spiagge della Versilia? | Matilde Paoli | Pagine | 59-64 - | PDF
31354,https://id.accademiadellacrusca.org/articoli/iatrofobia/31354,iatrofobia,Iatrofobia,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=8491cc21-c381-4b93-9f3c-d183ceaa6ebd,Iatrofobia | Lorenzo Tomasin | Pagine | 65-66 - | PDF
31355,https://id.accademiadellacrusca.org/articoli/sottomissivo/31355,sottomissivo,Sottomissivo,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1e5ff928-0137-4973-8919-6aecb654714d,Sottomissivo | Yorick Gomez Gane | Pagine | 67-71 - | PDF
31356,https://id.accademiadellacrusca.org/articoli/un-attentato-attenta-solo-alla-vita-di-qualcuno/31356,un-attentato-attenta-solo-alla-vita-di-qualcuno,Un attentato attenta solo alla vita di qualcuno?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=3a768bac-3f93-4b59-9e9d-2f12b67e1290,Un | attentato attenta | solo alla vita di qualcuno? | Miriam Di Carlo | Pagine | 72-76 - | PDF
32356,https://id.accademiadellacrusca.org/articoli/un-etnico-per-una-catena-montuosa-indefinita-il-caso-dei-nbrodi/32356,un-etnico-per-una-catena-montuosa-indefinita-il-caso-dei-nbrodi,Un etnico per una catena montuosa indefinita: il caso dei Nèbrodi,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=032404f8-4fd2-42f3-bd94-db3308e8df3e,Un etnico per una catena montuosa indefinita: il caso dei | Nèbrodi | Marina Castiglione | Pagine | 77-79 - | PDF
32358,https://id.accademiadellacrusca.org/articoli/debuttare--un-verbo-transitivo-o-intransitivo/32358,debuttare--un-verbo-transitivo-o-intransitivo,Debuttare è un verbo transitivo o intransitivo?*,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=4962fe87-a8ad-4ce4-adf2-c984e9e6a7d8,Debuttare | è un verbo transitivo o intransitivo?* | Gabriella Cartago e Stefano Ondelli | Pagine | 80-86 - | PDF
32359,https://id.accademiadellacrusca.org/articoli/adiacente-attiguo-contiguo-limitrofo-quali-forme-pu-assumere-in-italiano-il-concetto-di-immediata-vi/32359,adiacente-attiguo-contiguo-limitrofo-quali-forme-pu-assumere-in-italiano-il-concetto-di-immediata-vi,"Adiacente , attiguo , contiguo , limitrofo : quali forme può assumere in italiano il concetto di immediata vicinanza?",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=698e1763-6048-4d8f-aa6b-2fd144cbc279,"Adiacente | , | attiguo | , | contiguo | , | limitrofo | : quali forme può assumere in italiano il concetto di immediata vicinanza? | Massimo Bellina | Pagine | 87-97 - | PDF"
32360,https://id.accademiadellacrusca.org/articoli/estorsori-o-estortori/32360,estorsori-o-estortori,Estorsori o estortori ?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1aca287e-6df6-4307-93ea-9929c7ed2ec9,Estorsori | o | estortori | ? | Michele Colombo | Pagine | 98-101 - | PDF
32362,https://id.accademiadellacrusca.org/articoli/scansare-vale-solo-spostare-o-anche-scaffalare/32362,scansare-vale-solo-spostare-o-anche-scaffalare,Scansare vale solo spostare o anche scaffalare ?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=204a6895-492e-4119-ac2d-373d51e6c3d9,Scansare | vale solo | spostare | o anche | scaffalare | ? | Gianluca Valenti | Pagine | 102-103 - | PDF
32363,https://id.accademiadellacrusca.org/articoli/una-risposta-importante/32363,una-risposta-importante,Una risposta importante,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=9d3b6096-14d8-4235-a3cc-83ab1bf76dd9,Una risposta | importante | Kevin De Vecchis | Pagine | 104-108 - | PDF
32365,https://id.accademiadellacrusca.org/articoli/uno-scorcio-o-squarcio-nel-bosco-dei-sinonimi/32365,uno-scorcio-o-squarcio-nel-bosco-dei-sinonimi,Uno scorcio (o squarcio ?) nel bosco dei sinonimi,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=c8ded909-962f-4265-93f6-d7684e55ec8a,Uno | scorcio | (o | squarcio | ?) nel bosco dei sinonimi | Raffaella Setti | Pagine | 109-113 - | PDF
32366,https://id.accademiadellacrusca.org/articoli/come-tradurre-friendly/32366,come-tradurre-friendly,Come tradurre friendly ?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a5109dab-281c-4d98-8284-affce576f443,Come tradurre | friendly | ? | Lorenzo Tomasin | Pagine | 114-115 - | PDF
33367,https://id.accademiadellacrusca.org/articoli/una-risposta-relativa-alla-reggenza-di-relativo/33367,una-risposta-relativa-alla-reggenza-di-relativo,Una risposta relativa alla reggenza di relativo,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXXII, 2025/1 (gennaio-marzo)",31336,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=ae8771c1-bb58-4365-9b22-0ee8b09e73e3,Una risposta | relativa alla | reggenza di | relativo | Vittorio Coletti | Pagine | 116-117 - | PDF
